asesor_codigo,numero,cliente_razon_social,trabajo,cantidad,COTIZACION::total,fecha_ingreso,fecha_entrega,linea_negocio,estado_orden,factura_cantidad_nuevo,factura_subtotal_nuevo
BV,23644,ANDRANGO PINEIDA JOFFRE EFRAIN,LIBROS LENGUA Y LITERATURA 4 EGB,700,3423,21/04/2025 0:00,25/04/2025 0:00,EDITORIAL,FACTURADO,700,3423
BV,23645,ANDRANGO PINEIDA JOFFRE EFRAIN,LIBROS LENGUA Y LITERATURA 5 EGB,700,3423,21/04/2025 0:00,25/04/2025 0:00,EDITORIAL,FACTURADO,700,3423
BV,23653,HINODE ECUADOR CIA.LTDA.,CATÁLOGO HINODE - CLICLO 03,800,1669,22/04/2025 0:00,25/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,800,1669
BV,23662,JABONERIA WILSON S.A.,CUPONES - 2 motivos,52000,1170,25/04/2025 0:00,29/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,52000,1170
BV,23663,JABONERIA WILSON S.A.,AFICHES 2 MOTIVOS,114,570,25/04/2025 0:00,29/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,114,570
BV,23664,REDACOPIO S.A.,INDIVIDUALES 4 MOTIVO,150000,1690.05,28/04/2025 0:00,30/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,150000,1690.05
BV,23665,JABONERIA WILSON S.A.,ROTULOS FRASES DE SEGURIDAD,6,48.9,28/04/2025 0:00,28/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,6,48.9
BV,23667,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,ROLL UP,20,435,29/04/2025 0:00,29/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,20,435
BV,23668,SMYLIFE DENTAL ESTHETIC,roll up,1,39,29/04/2025 0:00,29/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,39
BV,23674,BUSSINES MARKETING PUBLICIDAD CIA LTDA,SUPLEMENTO,2000,742.6,01/05/2025 0:00,07/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,742.6
BV,23683,JABONERIA WILSON S.A.,VIBRINES,114,456,06/05/2025 0:00,06/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,114,456
BV,23684,JABONERIA WILSON S.A.,ANFORAS,57,3277.5,06/05/2025 0:00,06/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,57,3277.5
BV,23685,JABONERIA WILSON S.A.,ROLL UPS,57,2508,06/05/2025 0:00,06/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,57,2508
BV,23686,JABONERIA WILSON S.A.,VINIL PARA PEGAR EN ROLL UPS,1,74.1,06/05/2025 0:00,06/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,74.1
BV,23692,CABASCANGO PROAÑO SONIA GERMANIA,ETIQUETA COBIJA TÉRMICA CASAMIGA,2000,298,07/05/2025 0:00,09/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,298
BV,23707,JABONERIA WILSON S.A.,microperforados macor,1,368,19/05/2025 0:00,19/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,368
BV,23732,JABONERIA WILSON S.A.,ARAÑA,1,32.5,26/05/2025 0:00,26/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,32.5
BV,23733,SEDEMI SERVICIOS DE MECANICA,CARPETAS SEDEMI,1000,720,27/05/2025 0:00,02/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,720
BV,23734,SEDEMI SERVICIOS DE MECANICA,CUADERNOS,500,1250,27/05/2025 0:00,02/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,500,1250
BV,23452,JABONERIA WILSON S.A.,MAPA,1,55,05/02/2025 0:00,05/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,55
BV,23453,JABONERIA WILSON S.A.,rollo de cenefas adhesivas - 3 motivos,300,3450,05/02/2025 0:00,07/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,300,3450
BV,23455,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,cuelga rejas VENUS TAT,5000,1976.5,07/02/2025 0:00,13/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,1976.5
BV,23457,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,VOLANTES venus TAT,30000,495,07/02/2025 0:00,13/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,495
BV,23459,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,AFICHES TAT VENUS NOSOTRAS,30000,2490,07/02/2025 0:00,13/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,2490
BV,23474,TOYOTA DEL ECUADOR S.A.,Ticket Experiencia Regional,1,53,11/02/2025 0:00,11/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,53
BV,23480,TOYOTA DEL ECUADOR S.A.,Ticket Experiencia Regional,1,53,14/02/2025 0:00,17/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,53
BV,23515,TOYOTA DEL ECUADOR S.A.,impresión banderas y tarjetas,1,396,27/02/2025 0:00,27/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,396
BV,23520,JABONERIA WILSON S.A.,reimpresión STICKERS PRUÉBALO GRATIS,250000,1500,28/02/2025 0:00,06/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,250000,1500
BV,23574,CORPORACION SUPERIOR CORSUPERIOR S.A.,FLYERS - 16 MOTIVOS,62000,1109.8,25/03/2025 0:00,26/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,62000,1109.8
BV,23587,REDACOPIO S.A.,INDIVIDUALES 1 MOTIVO,50000,737,28/03/2025 0:00,01/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,50000,737
BV,23594,JABONERIA WILSON S.A.,paletas y roll ups,42,378,02/04/2025 0:00,02/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,42,378
BV,23595,JABONERIA WILSON S.A.,"DUMMIE, ARAÑAS Y EXTRAVISIBILIDAD VENTANAL",17,1089,02/04/2025 0:00,02/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,17,1089
BV,23603,JABONERIA WILSON S.A.,dummie y araña,2,115,04/04/2025 0:00,07/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,2,115
BV,23618,ANDRANGO PINEIDA JOFFRE EFRAIN,LIBROS ROBOSTEAM B1,2000,3380,14/04/2025 0:00,17/04/2025 0:00,EDITORIAL,FACTURADO,2000,3380
BV,23620,ANDRANGO PINEIDA JOFFRE EFRAIN,LIBROS ROBOSTEAM B3,1700,3077,14/04/2025 0:00,17/04/2025 0:00,EDITORIAL,FACTURADO,1700,3077
BV,23641,ANDRANGO PINEIDA JOFFRE EFRAIN,LIBROS LENGUA Y LITERATURA 10 EGB,700,3640,21/04/2025 0:00,25/04/2025 0:00,EDITORIAL,FACTURADO,700,3640
BV,23646,ANDRANGO PINEIDA JOFFRE EFRAIN,LIBROS ESTUDIOS SOCIALES 9 EGB,700,3640,21/04/2025 0:00,25/04/2025 0:00,EDITORIAL,FACTURADO,700,3640
BV,23670,UMCO S.A.,SEPARADOR 27X27,40000,840,01/05/2025 0:00,07/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,40000,840
BV,23695,UMCO S.A.,SEPARADOR 64x45,5000,438.5,09/05/2025 0:00,14/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,438.5
BV,23703,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,CATÁLOGO de producto,3000,2886,14/05/2025 0:00,20/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,2886
BV,23704,OMNILIFE DEL ECUADOR S.A.,FLYER BIENVENIDA EOS,10000,370,15/05/2025 0:00,19/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,10000,370
BV,23721,UMCO S.A.,SEPARADOR PAPEL EARTH 32 x 30,50000,1400,20/05/2025 0:00,26/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,50000,1400
BV,23761,AUQUILLA FREIRE DIEGO SEBASTIAN,CUADERNOS PUCE,1000,2552,03/06/2025 0:00,10/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,2552
BV,23781,THATBOOK S.A.S. B.I.C.,"LIBROS GRANDES ARTISTAS PLUS 7
",500,2230,10/06/2025 0:00,13/06/2025 0:00,EDITORIAL,FACTURADO,500,2230
BV,23782,THATBOOK S.A.S. B.I.C.,"LIBROS GRANDES ARTISTAS PLUS 10
",500,2230,10/06/2025 0:00,13/06/2025 0:00,EDITORIAL,FACTURADO,500,2230
BV,23796,HINODE ECUADOR CIA.LTDA.,CATÁLOGO HINODE - CLICLO 04,800,1350,13/06/2025 0:00,19/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,800,1350
BV,23799,CABASCANGO PROAÑO SONIA GERMANIA,REIMPRESIÓN INFORMATIVO,5000,187.5,16/06/2025 0:00,18/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,187.5
BV,23806,GUEVARA FANNY MARITZA,REVISTA BUEN VIAJE # 171,1600,2272,20/06/2025 0:00,23/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,1600,2272
BV,23814,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,TARJETAS,70,32,27/06/2025 0:00,30/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,70,32
BV,23816,BUSSINES MARKETING PUBLICIDAD CIA LTDA,SUPLEMENTO 4 DE JULIO,5500,1340,30/06/2025 0:00,02/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,5500,1340
BV,23818,OMNILIFE DEL ECUADOR S.A.,REIMPRESIÓN Catálogos de Productos,12000,8665,02/07/2025 0:00,07/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,12000,8665
BV,23825,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,AFICHES NATURAL Y CLÁSICA TAT,25000,2190,08/07/2025 0:00,14/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,25000,2190
BV,23826,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,AFICHE NATURAL Y CLÁSICA MAP,2000,660,08/07/2025 0:00,14/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,660
BV,23828,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,AFICHE de REJA natural y clásica TAT,6000,2300,08/07/2025 0:00,14/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,6000,2300
BV,23829,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,tacker natural y clásica tat (rompetráfico),5000,1945,08/07/2025 0:00,14/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,1945
BV,23830,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,VIBRINES NATURAL Y CLÁSICA PRODUCTO Y FRASES MAP,3000,585,08/07/2025 0:00,14/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,585
BV,23831,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,TEND CARD,500,340,08/07/2025 0:00,14/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,500,340
BV,23832,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,CENEFA RANGE,5000,245,08/07/2025 0:00,14/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,245
BV,23833,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,hablador range 2 modelos,20000,505,08/07/2025 0:00,,PUBLICOMERCIAL,FACTURADO,20000,505
BV,23836,UMCO S.A.,REIMPRESIÓN SEPARADOR 64x45,5000,438.5,10/07/2025 0:00,15/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,438.5
BV,23837,UMCO S.A.,REIMPRESIÓN SEPARADOR PAPEL EARTH 32 x 30,30000,840,10/07/2025 0:00,15/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,840
BV,23838,UMCO S.A.,REIMPRESIÓN SEPARADOR 27X27,50000,1050,10/07/2025 0:00,15/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,50000,1050
BV,23855,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,REIMPRESIÓN CATÁLOGO de producto,2000,1980,18/07/2025 0:00,24/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,1980
BV,23883,THATBOOK S.A.S. B.I.C.,INGENIOSOS 1ER GRADO PREPARATORIA,1500,13500,30/07/2025 0:00,,EDITORIAL,FACTURADO,1500,13500
BV,23885,UMCO S.A.,reimpresimón SEPARADOR 64x45,3000,263.0964583,04/08/2025 0:00,12/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,263.0964583
BV,23886,UMCO S.A.,REIMPRESIÓN SEPARADOR 27X27,60000,1260,04/08/2025 0:00,12/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,60000,1260
BV,23891,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,FOLLETO ACAÍ,10000,1104,05/08/2025 0:00,08/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,10000,1104
BV,23892,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,ROLL UPS,2,78,05/08/2025 0:00,05/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,2,78
BV,23893,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,TARJETAS,35,16,06/08/2025 0:00,06/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,35,16
BV,23901,GRUPO TRANSBEL S.A,CATÁLOGO METODOLOGÍA,1500,975,08/08/2025 0:00,14/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,1500,975
BV,23916,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,telas logos NAtURE´S Y POWER,2,33.92,13/08/2025 0:00,13/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,2,33.92
BV,23918,GUEVARA FANNY MARITZA,REVISTA BUEN VIAJE # 172,1600,2153.9,14/08/2025 0:00,19/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,1600,2153.9
BV,23923,UMCO S.A.,REIMPRESIÓN SEPARADOR PAPEL EARTH 32 x 30,30000,840,15/08/2025 0:00,25/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,840
BV,23932,THATBOOK S.A.S. B.I.C.,LIBRO AVENTUREROS PLUS INICIAL 1 - 3 A 4 AÑOS,1500,11325,19/08/2025 0:00,02/09/2025 0:00,EDITORIAL,FACTURADO,1500,11325
BV,23935,PRODUCTOS FAMILIA SANCELA DEL ECUADOR S.A.,Cenefas,1000,193,21/08/2025 0:00,22/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,193
BV,23936,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,Tarjetón acai sobres,5000,1250,21/08/2025 0:00,27/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,1250
BV,23943,EDICIONES HOLGUIN S.A.,LIBRO Luz Roja,1000,1384.92,26/08/2025 0:00,02/09/2025 0:00,EDITORIAL,FACTURADO,1000,1384.92
BV,23944,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,AFICHES ACAI,300,220,26/08/2025 0:00,29/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,300,220
BV,23947,HINODE ECUADOR CIA.LTDA.,CATÁLOGO HINODE - CLICLO 05,800,2020,27/08/2025 0:00,29/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,800,2020
BV,23948,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,ROLL UPS,2,78,27/08/2025 0:00,,PUBLICOMERCIAL,FACTURADO,2,78
BV,23949,EDICIONES HOLGUIN S.A.,BROCHURE,1000,862,28/08/2025 0:00,02/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,862
BV,23950,THATBOOK S.A.S. B.I.C.,LIBRO PREESCRITURA Y PRE MATEMÁTICAS,1500,6370,28/08/2025 0:00,01/09/2025 0:00,EDITORIAL,FACTURADO,1500,6370
BV,23954,HOLGUINCORP S.A.S,LIBRO MATEMÁTICAS 1 BGU,1000,5252,29/08/2025 0:00,05/09/2025 0:00,EDITORIAL,FACTURADO,1000,5252
BV,23960,HOLGUINCORP S.A.S,LIBRO MATEMÁTICAS 2BGU,1000,4960,01/09/2025 0:00,08/09/2025 0:00,EDITORIAL,FACTURADO,1000,4960
BV,23961,UMCO S.A.,reimpresimón SEPARADOR 64x45,4000,350.8,01/09/2025 0:00,08/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,4000,350.8
BV,23967,MEGAPUBLISHER S.A.S,LIBROS ECA 2EGB,3000,4278,03/09/2025 0:00,05/09/2025 0:00,EDITORIAL,FACTURADO,3000,4278
BV,23968,MEGAPUBLISHER S.A.S,LIBROS ECA 3EGB,3000,4278,03/09/2025 0:00,06/09/2025 0:00,EDITORIAL,FACTURADO,3000,4278
BV,23969,MEGAPUBLISHER S.A.S,LIBROS ECA 4EGB,3000,4140,03/09/2025 0:00,08/09/2025 0:00,EDITORIAL,FACTURADO,3000,4140
BV,23970,MEGAPUBLISHER S.A.S,LIBROS ECA 5EGB,3000,4002,03/09/2025 0:00,09/09/2025 0:00,EDITORIAL,FACTURADO,3000,4002
BV,23971,MEGAPUBLISHER S.A.S,LIBROS ECA 6EGB,3000,4002,03/09/2025 0:00,11/09/2025 0:00,EDITORIAL,FACTURADO,3000,4002
BV,23972,MEGAPUBLISHER S.A.S,LIBROS ECA 7EGB,3000,4002,03/09/2025 0:00,10/09/2025 0:00,EDITORIAL,FACTURADO,3000,4002
BV,23973,MEGAPUBLISHER S.A.S,LIBROS ECA 1EGB,3000,4692,03/09/2025 0:00,10/09/2025 0:00,EDITORIAL,FACTURADO,3000,4692
BV,23988,THATBOOK S.A.S. B.I.C.,Libro PLayground Starter - 75gr,1000,3800,09/09/2025 0:00,11/09/2025 0:00,EDITORIAL,FACTURADO,1000,3800
BV,23989,THATBOOK S.A.S. B.I.C.,libro Habia Una vez 6,1200,2520,09/09/2025 0:00,12/09/2025 0:00,EDITORIAL,FACTURADO,1200,2520
BV,23997,THATBOOK S.A.S. B.I.C.,Libro PLayground Starter - 75gr,50,1550,11/09/2025 0:00,12/09/2025 0:00,EDITORIAL,FACTURADO,50,1550
BV,23999,UMCO S.A.,REIMPRESIÓN SEPARADOR 27X27,60000,1260,12/09/2025 0:00,17/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,60000,1260
BV,24000,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,TARJETAS INFLUENCERS,25,25,15/09/2025 0:00,15/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,25,25
BV,24010,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,Flyer MULTIVITAMINAS & MINERALES,3000,270,18/09/2025 0:00,22/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,270
BV,24011,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,AFICHE MULTIVITAMINAS Y MINERALES,300,220,18/09/2025 0:00,22/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,300,220
BV,24025,AUQUILLA FREIRE DIEGO SEBASTIAN,AGENDAS A5,950,3375,24/09/2025 0:00,01/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,950,3375
BV,24052,OMNILIFE DEL ECUADOR S.A.,GUÍA DE PRODUCTOS OCT,10000,7200,13/10/2025 0:00,15/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,10000,7200
BV,24071,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,CATÁLOGO de producto NUEVO OCTUBRE,3000,2886,22/10/2025 0:00,27/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,2886
BV,24055,GUEVARA FANNY MARITZA,REVISTA BUEN VIAJE # 173,1500,2205,14/10/2025 0:00,17/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,1500,2205
BV,24041,BUSSINES MARKETING PUBLICIDAD CIA LTDA,SUPLEMENTOS AEBE,10680,2136,06/10/2025 0:00,07/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,10680,2136
BV,24057,HINODE ECUADOR CIA.LTDA.,CATÁLOGO HINODE - CLICLO 06 portada TRÍPTICA,1200,2040,16/10/2025 0:00,21/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,1200,2040
BV,24074,UMCO S.A.,REIMPRESIÓN SEPARADOR PAPEL EARTH 32 x 30,30000,840,23/10/2025 0:00,29/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,840
BV,24073,UMCO S.A.,reimpresimón SEPARADOR 27x27,30000,630,23/10/2025 0:00,29/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,630
BV,24054,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,"FOLLETO POWER PROTEÍN
",3000,500,13/10/2025 0:00,17/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,500
BV,24038,UMCO S.A.,reimpresimón SEPARADOR 64x45,5000,438.49,06/10/2025 0:00,08/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,438.49
BV,24037,UMCO S.A.,reimpresimón SEPARADOR 27x27,20000,420,06/10/2025 0:00,08/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,420
BV,24070,GRUPO TRANSBEL S.A,CAJA NAVIDAD,865,2145,22/10/2025 0:00,24/10/2025 0:00,EMPAQUE,FACTURADO,865,2145
BV,24062,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,Afiche Power Protein,300,220,20/10/2025 0:00,21/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,300,220
BV,24082,GRUPO TRANSBEL S.A,CARTA DE NAVIDAD,865,215,27/10/2025 0:00,27/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,865,215
BV,24040,ZALDUMBIDE VERDEZOTO MARIA MAGDALENA,stickers logo,5000,206,06/10/2025 0:00,08/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,206
BV,24064,INDUSTRIAS ALES C.A,STAND GIRASOLI,1,120,20/10/2025 0:00,20/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,120
BV,24085,GRUPO TRANSBEL S.A,FUNDA Y STICKER PARA CAJA NAVIDAD,865,80,27/10/2025 0:00,28/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,865,80
BV,24059,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,ROLL UPS POWER PROTEIN 2 MODELOS,2,78,16/10/2025 0:00,20/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,2,78
BV,24090,BUSSINES MARKETING PUBLICIDAD CIA LTDA,DÍPTICO,50,55,29/10/2025 0:00,29/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,50,55
BV,24033,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,LETREROS COMUNICADO,5,28.5,02/10/2025 0:00,02/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,5,28.5
BV,24061,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,TARJETAS TRASCIENDE HILLARY,31,14.17,20/10/2025 0:00,21/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,31,14.17
BV,24098,HOLGUINCORP S.A.S,Catálogo 2026,500,700,05/11/2025 0:00,06/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,500,700
BV,24101,UMCO S.A.,reimpresimón SEPARADOR 64x45,5000,438.5,06/11/2025 0:00,17/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,438.5
BV,24102,UMCO S.A.,reimpresimón SEPARADOR 27x27,30000,630,06/11/2025 0:00,17/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,630
BV,24107,GRUPO TRANSBEL S.A,CAJA LB,200,990,07/11/2025 0:00,13/11/2025 0:00,EMPAQUE,FACTURADO,200,990
BV,24112,JABONERIA WILSON S.A.,AFICHES LAVA,11350,950,11/11/2025 0:00,17/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,11350,950
BV,24113,JABONERIA WILSON S.A.,ROMPETRÁFICO 3 motivos,20250,5690.25,11/11/2025 0:00,17/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,20250,5690.25
BV,24114,JABONERIA WILSON S.A.,Tackers 2 motivos,13500,2299.06,11/11/2025 0:00,17/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,13500,2299.06
BV,24115,JABONERIA WILSON S.A.,CENEFAS - rollo 50 mts,50,575,11/11/2025 0:00,17/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,50,575
BV,24118,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,FOLLETO POWER HEALTH 6,2000,440,13/11/2025 0:00,14/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,440
BV,24120,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,DIPLOMAS,58,96,14/11/2025 0:00,14/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,58,96
BV,24123,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,CHEQUES 3,3,70.5,18/11/2025 0:00,18/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,3,70.5
BV,24124,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,TELA PARA BACKING multiproductos,1,115,18/11/2025 0:00,18/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,115
BV,24127,UMCO S.A.,reimpresimón SEPARADOR 27x27,30000,630,18/11/2025 0:00,25/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,630
BV,24128,UMCO S.A.,REIMPRESIÓN SEPARADOR PAPEL EARTH 32 x 30,20000,560,18/11/2025 0:00,25/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,560
BV,24131,TOYOTA DEL ECUADOR S.A.,TELA PARA BAKING ARAÑA,1,235,19/11/2025 0:00,19/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,1,235
BV,24136,GRUPO TRANSBEL S.A,CAJA,3,75,21/11/2025 0:00,25/11/2025 0:00,EMPAQUE,FACTURADO,3,75
BV,24140,"CENTRO DE APOYO Y PROTECCION DE LOS DERECHOS HUMANOS ""SURKANA""",FOLLETO A5,1000,2500.01,21/11/2025 0:00,25/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,2500.01
BV,24142,UMCO S.A.,reimpresimón SEPARADOR 64x45,5000,438.5,24/11/2025 0:00,03/12/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,438.5
BV,24157,UMCO S.A.,REIMPRESIÓN SEPARADOR PAPEL EARTH 32 x 30,20000,560,09/12/2025 0:00,18/12/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,560
BV,24158,SEDEMI SERVICIOS DE MECANICA,CUADERNOS 2026 COSIDOS,600,2730,09/12/2025 0:00,19/12/2025 0:00,PUBLICOMERCIAL,FACTURADO,600,2730
BV,24159,UMCO S.A.,reimpresimón SEPARADOR 64x45,6000,526.19,10/12/2025 0:00,18/12/2025 0:00,PUBLICOMERCIAL,FACTURADO,6000,526.19
BV,24160,UMCO S.A.,reimpresimón SEPARADOR 27x27,20000,420,10/12/2025 0:00,18/12/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,420
BV,24164,NATURES SUNSHINE PRODUCTS DEL ECUADOR S.A.,roll ups 1 modelo,3,117,11/12/2025 0:00,12/12/2025 0:00,PUBLICOMERCIAL,FACTURADO,3,117
BV,24165,ZALDUMBIDE VERDEZOTO MARIA MAGDALENA,Cajas Rosca de Reyes + VENTANA CELOFAN TRANSPARENTE,1000,1055,12/12/2025 0:00,19/12/2025 0:00,EMPAQUE,FACTURADO,1000,1055
BV,24171,GUEVARA FANNY MARITZA,REVISTA BUEN VIAJE # 174,1600,2272,15/12/2025 0:00,19/12/2025 0:00,PUBLICOMERCIAL,FACTURADO,1600,2272
